id,image_url,street_number,street_name,street_type,apt_number,city,state,zipcode,price,bedrooms,lat,long,walkscore,built,listing_url,neighborhood
366,http://photos1.zillowstatic.com/p_f/ISpxyupyr3a3bn1000000000.jpg,1255,Vallejo,St,,San Francisco,CA,94109,3250,Studio,37.79715,-122.4179,,3000,http://www.zillow.com/homedetails/1255-Vallejo-St-San-Francisco-CA-94109/2101397087_zpid/,Russian Hill
368,http://photos1.zillowstatic.com/p_f/IS1bxzqs28enrv1000000000.jpg,1740,Oakdale,Ave,,San Francisco,CA,94124,2800,2,37.736291,-122.392787,,1965,http://www.zillow.com/homedetails/1738-1740-Oakdale-Ave-San-Francisco-CA-94124/15156269_zpid/,Bayview
370,"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.798990,-122.405630/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",55,9th,St,,San Francisco,CA,94103,4185,2,37.7771,-122.4151,,2014,http://www.zillow.com/homedetails/55-9th-St-607855-San-Francisco-CA-94103/2103257828_zpid/,South of Market
371,http://photos2.zillowstatic.com/p_f/ISpdr7n4zbe8zw0000000000.jpg,855,Folsom,St,# LOFT,San Francisco,CA,94107,4250,1,37.78077,-122.4021,,2001,http://www.zillow.com/homedetails/855-Folsom-St-LOFT-San-Francisco-CA-94107/2105478794_zpid/,Yerba Buena
373,http://photos1.zillowstatic.com/p_f/IS9ptcswo7n6zh0000000000.jpg,2827,Folsom,St,,San Francisco,CA,94110,5400,3,37.75203,-122.414,,3000,http://www.zillow.com/homedetails/2827-Folsom-St-San-Francisco-CA-94110/2100816930_zpid/,Mission
374,http://photos1.zillowstatic.com/p_f/ISpt7n64a6ztpo0000000000.jpg,44,Ashton,Ave,,San Francisco,CA,94112,4250,3,37.71901,-122.461936,,1948,http://www.zillow.com/homedetails/44-Ashton-Ave-San-Francisco-CA-94112/15190491_zpid/,Ingleside
376,http://photos3.zillowstatic.com/p_f/IS91f56bx1ey3g1000000000.jpg,529,Stevenson,St,,San Francisco,CA,94103,2100,1,37.78119,-122.4103,,3000,http://www.zillow.com/homedetails/529-Stevenson-St-San-Francisco-CA-94103/2100530678_zpid/,South of Market
331,http://photos3.zillowstatic.com/p_f/ISh3ynxky7sp8d1000000000.jpg,155,Duboce,Ave,,San Francisco,CA,94103,7995,4,37.7698,-122.424,,1910,http://www.zillow.com/homedetails/155-Duboce-Ave-San-Francisco-CA-94103/2101471483_zpid/,Mission
332,http://photos2.zillowstatic.com/p_f/ISdksnl64dfimy0000000000.jpg,77,Bluxome,St,,San Francisco,CA,94107,2840,Studio,37.77626,-122.3971,,3000,http://www.zillow.com/homedetails/77-Bluxome-St-San-Francisco-CA-94107/2103398418_zpid/,South of Market
333,http://photos2.zillowstatic.com/p_f/IS1n28yjjw6hcn1000000000.jpg,1110,Rhode Island,St,,San Francisco,CA,94107,5495,2,37.755783,-122.402023,,1926,http://www.zillow.com/homedetails/1110-Rhode-Island-St-San-Francisco-CA-94107/79843579_zpid/,Potrero Hill
335,http://photos1.zillowstatic.com/p_f/ISluxcncqu62no0000000000.jpg,33,Lupine,Ave,,San Francisco,CA,94118,5850,3,37.78452,-122.4489,,3000,http://www.zillow.com/homedetails/33-Lupine-Ave-San-Francisco-CA-94118/2100648926_zpid/,Jordan Park - Laurel Heights
337,http://photos1.zillowstatic.com/p_f/ISplx5g1pyi0xp1000000000.jpg,2309A,California,St,,San Francisco,CA,94115,6500,2,37.78882,-122.4326,,1900,http://www.zillow.com/homedetails/2309A-California-St-San-Francisco-CA-94115/2101199127_zpid/,Lower Pacific Heights
340,http://photos3.zillowstatic.com/p_f/IS5a3nli58krn10000000000.jpg,347,26th,Ave,,San Francisco,CA,94121,4750,4,37.7829,-122.486,,1984,http://www.zillow.com/homedetails/347-26th-Ave-San-Francisco-CA-94121/2100677716_zpid/,Central Richmond
342,http://photos1.zillowstatic.com/p_f/IS9ppxxvyv6ea70000000000.jpg,151,Margaret,Avenue,# Top Floor,San Francisco,CA,94112,2800,2,37.71658,-122.453,,3000,http://www.zillow.com/homedetails/151-Margaret-Avenue-Top-Floor-San-Francisco-CA-94112/2100759056_zpid/,Oceanview
344,"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.773490,-122.401877/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",3040,25th,Ave,,San Francisco,CA,94132,4800,3,37.731922,-122.480686,,1937,http://www.zillow.com/homedetails/3040-25th-Ave-San-Francisco-CA-94132/15196600_zpid/,Merced Manor
346,"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.731220,-122.377200/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",3375,17th,St,APT 304,San Francisco,CA,94110,5700,2,37.763098,-122.421295,,2003,http://www.zillow.com/homedetails/3375-17th-St-APT-304-San-Francisco-CA-94110/67394457_zpid/,Mission
347,http://photos3.zillowstatic.com/p_f/IS9h7at3x2wvvn0000000000.jpg,50,Collins,St,,San Francisco,CA,94118,5000,2,37.78528,-122.4502,,3000,http://www.zillow.com/homedetails/50-Collins-St-San-Francisco-CA-94118/2100513485_zpid/,Jordan Park - Laurel Heights
349,http://photos1.zillowstatic.com/p_f/IS991cohb5uag41000000000.jpg,1256,Lombard,St,,San Francisco,CA,94109,9500,3,37.801824,-122.422206,,1933,http://www.zillow.com/homedetails/1256-1258-Lombard-St-San-Francisco-CA-94109/15070887_zpid/,Russian Hill
351,http://photos1.zillowstatic.com/p_f/ISlepvbompgufp1000000000.jpg,69,Cumberland,St,,San Francisco,CA,94110,6500,3,37.758837,-122.424951,,1907,http://www.zillow.com/homedetails/69-Cumberland-St-San-Francisco-CA-94110/15144973_zpid/,Mission
352,http://photos3.zillowstatic.com/p_f/IS56o4qwte1aqt1000000000.jpg,1433,Jefferson,St,,San Francisco,CA,94123,13000,5,37.805559,-122.436139,,1933,http://www.zillow.com/homedetails/1433-Jefferson-St-San-Francisco-CA-94123/96010785_zpid/,Marina
354,http://photos2.zillowstatic.com/p_f/IStgwkoxe8eopw1000000000.jpg,70,Gold Mine,Dr,,San Francisco,CA,94131,13000,4,37.744093,-122.437331,,1895,http://www.zillow.com/homedetails/70-Gold-Mine-Dr-San-Francisco-CA-94131/15199497_zpid/,Diamond Heights
356,http://photos2.zillowstatic.com/p_f/IShf73dyw3m7aj0000000000.jpg,70,Gold Mine,Dr,,San Francisco,CA,94131,13000,4,37.744093,-122.437331,,1895,http://www.zillow.com/homedetails/70-Gold-Mine-Dr-San-Francisco-CA-94131/15199497_zpid/,Diamond Heights
359,http://photos1.zillowstatic.com/p_f/ISd40bo40yq0p70000000000.jpg,301,Mission,St,# 9,San Francisco,CA,94105,12000,3,37.79107,-122.3958,,2009,http://www.zillow.com/homedetails/301-Mission-St-9-San-Francisco-CA-94105/2100915606_zpid/,South Beach
361,http://photos1.zillowstatic.com/p_f/ISdkkl6rxq4a711000000000.jpg,142-148,Irving,St,,San Francisco,CA,94122,4000,2,37.76449,-122.4596,,3000,http://www.zillow.com/homedetails/142-148-Irving-St-San-Francisco-CA-94122/2100526767_zpid/,Inner Sunset
364,"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.772058,-122.427091/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",310,Arballo,Dr,# 2,San Francisco,CA,94132,3850,2,37.72096,-122.4831,,3000,http://www.zillow.com/homedetails/310-Arballo-Dr-2-San-Francisco-CA-94132/2100479654_zpid/,Stonestown
375,http://photos2.zillowstatic.com/p_f/ISd0hlcmtny74p1000000000.jpg,1,Baker,St,,San Francisco,CA,94117,4200,2,37.77107,-122.4408,,3000,http://www.zillow.com/homedetails/1-Baker-St-San-Francisco-CA-94117/2139726194_zpid/,Haight-Ashbury
377,http://photos3.zillowstatic.com/p_f/ISlykd20x84l411000000000.jpg,615,Tennessee,St,APT 101,San Francisco,CA,94107,4500,2,37.763885,-122.389503,,1997,http://www.zillow.com/homedetails/615-Tennessee-St-APT-101-San-Francisco-CA-94107/80739308_zpid/,Central Waterfront - Dogpatch
378,http://photos1.zillowstatic.com/p_f/ISph66zpdjeqov0000000000.jpg,999,Green,St,APT 1901,San Francisco,CA,94133,7600,2,37.798451,-122.415218,,1964,http://www.zillow.com/homedetails/999-Green-St-APT-1901-San-Francisco-CA-94133/15066384_zpid/,Russian Hill
379,http://photos2.zillowstatic.com/p_f/IS5qbsbufzy1i61000000000.jpg,950,Harrison,St,,San Francisco,CA,94107,3695,1,37.77837,-122.4032,,2000,http://www.zillow.com/homedetails/950-Harrison-St-San-Francisco-CA-94107/2105257825_zpid/,South of Market
381,http://photos3.zillowstatic.com/p_f/IStgct59zalge40000000000.jpg,1998,Broadway,Ave,APT 1101,San Francisco,CA,94109,4500,2,37.795275,-122.4298,,1964,http://www.zillow.com/homedetails/1998-Broadway-APT-1101-San-Francisco-CA-94109/15072764_zpid/,Pacific Heights
383,http://photos2.zillowstatic.com/p_f/IS5qzexon3n1vv0000000000.jpg,981A,Pacific,Ave,,San Francisco,CA,94133,3800,2,37.79631,-122.4114,,1910,http://www.zillow.com/homedetails/981A-Pacific-Ave-San-Francisco-CA-94133/2100487209_zpid/,Nob Hill
385,http://photos3.zillowstatic.com/p_f/ISxng83xrx1y381000000000.jpg,3848,26th,St,,San Francisco,CA,94131,4950,2,37.7488,-122.426,,3000,http://www.zillow.com/homedetails/3848-26th-St-San-Francisco-CA-94131/2100759769_zpid/,Eureka Valley - Dolores Heights - Castro
388,http://photos2.zillowstatic.com/p_f/ISp9stp8b34y8v0000000000.jpg,1732,Washington,St,APT 6,San Francisco,CA,94109,2950,1,37.79345,-122.4219,,3000,http://www.zillow.com/homedetails/1732-Washington-St-APT-6-San-Francisco-CA-94109/2100856338_zpid/,Nob Hill
390,"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.725650,-122.462525/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",2151,Greenwich,St,,San Francisco,CA,94123,4200,2,37.798881,-122.435012,,1914,http://www.zillow.com/homedetails/2151-Greenwich-St-San-Francisco-CA-94123/79843511_zpid/,Cow Hollow
392,http://photos2.zillowstatic.com/p_f/ISt0kc5a8kjz2m0000000000.jpg,25,Sierra,St,APT E210,San Francisco,CA,94107,4500,2,37.75792,-122.3955,,3000,http://www.zillow.com/homedetails/25-Sierra-St-APT-E210-San-Francisco-CA-94107/2100653669_zpid/,Potrero Hill
394,http://photos2.zillowstatic.com/p_f/IS5ypo0how8ekc0000000000.jpg,2040,Laguna,St,,San Francisco,CA,94115,3350,1,37.790126,-122.42872,,1981,http://www.zillow.com/homedetails/2040-Laguna-St-APT-203-San-Francisco-CA-94115/15074806_zpid/,Pacific Heights
396,http://photos3.zillowstatic.com/p_f/ISluxg23kes2421000000000.jpg,855,Folsom,St,APT 921,San Francisco,CA,94107,5000,2,37.780767,-122.402142,,2001,http://www.zillow.com/homedetails/855-Folsom-St-APT-921-San-Francisco-CA-94107/80752478_zpid/,Yerba Buena
399,http://photos3.zillowstatic.com/p_f/ISxn4vorrnhrcm0000000000.jpg,66,Cleary,Ct,,San Francisco,CA,94109,5800,3,37.78448,-122.427065,,1963,http://www.zillow.com/homedetails/66-Cleary-Ct-San-Francisco-CA-94109/15076943_zpid/,Western Addition
400,http://photos1.zillowstatic.com/p_f/IS1rdvu6bpngp41000000000.jpg,407,Sanchez,St,# 3RD,San Francisco,CA,94114,3595,1,37.7624,-122.4302,,3000,http://www.zillow.com/homedetails/407-Sanchez-St-3RD-San-Francisco-CA-94114/2100800644_zpid/,Eureka Valley - Dolores Heights - Castro
401,http://photos1.zillowstatic.com/p_f/ISpd3d794xdri10000000000.jpg,2139,Green,St,,San Francisco,CA,94123,11500,2,37.79601,-122.4342,,1988,http://www.zillow.com/homedetails/2139-Green-St-San-Francisco-CA-94123/2114280573_zpid/,Pacific Heights
403,http://photos2.zillowstatic.com/p_f/ISdwxbxfqkhn980000000000.jpg,4096,17th,St,APT 309,San Francisco,CA,94114,4600,2,37.762766,-122.437215,,1965,http://www.zillow.com/homedetails/4096-17th-St-APT-309-San-Francisco-CA-94114/15127559_zpid/,Corona Heights
405,http://photos3.zillowstatic.com/p_f/ISlq61tuv3fte30000000000.jpg,1445,Eddy,St,APT 4,San Francisco,CA,94115,2500,1,37.78131,-122.4314,,1926,http://www.zillow.com/homedetails/1445-Eddy-St-APT-4-San-Francisco-CA-94115/2120436081_zpid/,Western Addition
407,http://photos3.zillowstatic.com/p_f/ISt8ygssqlhs6t1000000000.jpg,1822,20th,Ave,,San Francisco,CA,94122,4500,3,37.753724,-122.477183,,1923,http://www.zillow.com/homedetails/1822-20th-Ave-San-Francisco-CA-94122/15112285_zpid/,Central Sunset
410,http://photos3.zillowstatic.com/p_f/ISt4zqd7mpx7bm0000000000.jpg,301,24th,Ave,,San Francisco,CA,94121,3400,2,37.7837,-122.484,,3000,http://www.zillow.com/homedetails/301-24th-Ave-San-Francisco-CA-94121/2122994349_zpid/,Central Richmond
412,http://photos2.zillowstatic.com/p_f/IShz6kluzcemdc0000000000.jpg,2504,Sacramento,St,APT 5,San Francisco,CA,94115,3495,1,37.78993,-122.4343,,3000,http://www.zillow.com/homedetails/2504-Sacramento-St-APT-5-San-Francisco-CA-94115/2100897395_zpid/,Pacific Heights
414,http://photos2.zillowstatic.com/p_f/IShv7600tz0z9b0000000000.jpg,1,Daniel Burnham,Ct,,San Francisco,CA,94109,2900,Studio,37.78675,-122.4225,,1988,http://www.zillow.com/homedetails/1-Daniel-Burnham-Ct-San-Francisco-CA-94109/2104432922_zpid/,Van Ness - Civic Center
415,http://photos3.zillowstatic.com/p_f/ISh3mitcht25oe1000000000.jpg,355,Serrano,Dr,# 10,San Francisco,CA,94132,2970,1,37.71898,-122.4809,,3000,http://www.zillow.com/homedetails/355-Serrano-Dr-10-San-Francisco-CA-94132/2100480887_zpid/,Stonestown
417,http://photos2.zillowstatic.com/p_f/IS5e2l2fe9vtgr1000000000.jpg,390,Guerrero,St,,San Francisco,CA,94103,4300,2,37.76499,-122.4243,,1907,http://www.zillow.com/homedetails/390-Guerrero-St-San-Francisco-CA-94103/2104497407_zpid/,Mission
419,http://photos3.zillowstatic.com/p_f/ISh7hh8haejirm1000000000.jpg,440,Linden,St,,San Francisco,CA,94102,5900,2,37.77623,-122.4253,,3000,http://www.zillow.com/homedetails/440-Linden-St-San-Francisco-CA-94102/2102573951_zpid/,Hayes Valley
420,http://photos1.zillowstatic.com/p_f/ISxrrrkdds6sif1000000000.jpg,400,Lansdale,Ave,,San Francisco,CA,94127,5775,4,37.73597,-122.457345,,1977,http://www.zillow.com/homedetails/400-Lansdale-Ave-San-Francisco-CA-94127/15135850_zpid/,Westwood Highlands
422,http://photos2.zillowstatic.com/p_f/IS5a7u9t4k62ej0000000000.jpg,411,Pierce,St,,San Francisco,CA,94117,3295,1,37.77382,-122.4345,,3000,http://www.zillow.com/homedetails/411-Pierce-St-San-Francisco-CA-94117/2100597626_zpid/,Alamo Square
380,http://photos2.zillowstatic.com/p_f/ISpp4e6mh2hjn20000000000.jpg,107,Knockash,Hl,,San Francisco,CA,94127,8995,5,37.742082,-122.458083,,1997,http://www.zillow.com/homedetails/107-Knockash-Hl-San-Francisco-CA-94127/15133094_zpid/,Forest Hill Extension
382,http://photos2.zillowstatic.com/p_f/IShjqkuvgy9omw1000000000.jpg,9,Princeton,St,# HOUSE,San Francisco,CA,94134,3985,3,37.7301,-122.416,,1943,http://www.zillow.com/homedetails/9-Princeton-St-HOUSE-San-Francisco-CA-94134/2100889662_zpid/,Portola
425,http://photos3.zillowstatic.com/p_f/ISl2gc5bvo537s0000000000.jpg,2800,Van Ness,Ave,,San Francisco,CA,94109,7500,2,37.8015,-122.424,,1900,http://www.zillow.com/homedetails/2800-Van-Ness-Ave-San-Francisco-CA-94109/2127443595_zpid/,Russian Hill
427,http://photos3.zillowstatic.com/p_f/ISlepvf31ge0vz0000000000.jpg,520,6th,St,APT 11,San Francisco,CA,94103,3900,1,37.77546,-122.4024,,3000,http://www.zillow.com/homedetails/520-6th-St-APT-11-San-Francisco-CA-94103/2111081814_zpid/,South of Market
429,http://photos1.zillowstatic.com/p_f/ISlyw2e371j57c0000000000.jpg,700,Presidio,Ave,APT 404,San Francisco,CA,94115,3350,1,37.7852,-122.4461,,3000,http://www.zillow.com/homedetails/700-Presidio-Ave-APT-404-San-Francisco-CA-94115/2100797208_zpid/,Lower Pacific Heights
432,http://photos1.zillowstatic.com/p_f/ISppcc6nji6rm11000000000.jpg,2852,Bryant,St,,San Francisco,CA,94110,11995,6,37.748811,-122.40907,,1915,http://www.zillow.com/homedetails/2852-Bryant-St-San-Francisco-CA-94110/15152938_zpid/,Mission
433,http://photos3.zillowstatic.com/p_f/ISlulz4oc0ovad0000000000.jpg,1000,Chestnut,St,,San Francisco,CA,94109,3600,1,37.80313,-122.4201,,3000,http://www.zillow.com/homedetails/1000-Chestnut-St-San-Francisco-CA-94109/2109471608_zpid/,Russian Hill
435,http://photos2.zillowstatic.com/p_f/IShbo5n39o1mw91000000000.jpg,52,Washburn,St,,San Francisco,CA,94103,7000,2,37.775157,-122.414436,,3000,http://www.zillow.com/homedetails/52-Washburn-St-San-Francisco-CA-94103/2127192996_zpid/,South of Market
438,http://photos3.zillowstatic.com/p_f/IS9p13ehu92pih0000000000.jpg,331,Moraga,St,,San Francisco,CA,94122,3750,2,37.75631,-122.4664,,3000,http://www.zillow.com/homedetails/331-Moraga-St-San-Francisco-CA-94122/2100920201_zpid/,Inner Sunset
440,http://photos2.zillowstatic.com/p_f/IShf3s133p51bl1000000000.jpg,1610,Sutter,St,APT 403,San Francisco,CA,94109,3000,1,37.78694,-122.427,,3000,http://www.zillow.com/homedetails/1610-Sutter-St-APT-403-San-Francisco-CA-94109/2111471654_zpid/,Lower Pacific Heights
442,http://photos2.zillowstatic.com/p_f/ISd0hlw5iz9pa70000000000.jpg,2539,Polk,St,APT 4,San Francisco,CA,94109,2795,1,37.80021,-122.4229,,3000,http://www.zillow.com/homedetails/2539-Polk-St-APT-4-San-Francisco-CA-94109/2112874774_zpid/,Russian Hill
444,http://photos2.zillowstatic.com/p_f/ISh3a5fjuvgzwg0000000000.jpg,1478,Church,St,,San Francisco,CA,94131,7600,4,37.7471,-122.427,,1900,http://www.zillow.com/homedetails/1478-Church-St-San-Francisco-CA-94131/2128771101_zpid/,Noe Valley
446,http://photos2.zillowstatic.com/p_f/IS5eihuq437i6h1000000000.jpg,1243,44th,Ave,,San Francisco,CA,94122,4100,3,37.763402,-122.504317,,3000,http://www.zillow.com/homedetails/1243-44th-Ave-San-Francisco-CA-94122/2141519248_zpid/,Outer Sunset
447,http://photos1.zillowstatic.com/p_f/IS-bm3aus52bmn1.jpg,3445,Geary,Blvd,APT 311,San Francisco,CA,94118,3600,2,37.781005,-122.455871,,2001,http://www.zillow.com/homedetails/3445-Geary-Blvd-APT-311-San-Francisco-CA-94118/80734709_zpid/,Lone Mountain
449,http://photos3.zillowstatic.com/p_f/ISxbbwotlg97311000000000.jpg,1,Baker,St,APT 5C,San Francisco,CA,94117,4000,2,37.77107,-122.440765,,1986,http://www.zillow.com/homedetails/1-Baker-St-APT-5C-San-Francisco-CA-94117/15086753_zpid/,Haight-Ashbury
452,http://photos2.zillowstatic.com/p_f/ISd0pb2yedy9my0000000000.jpg,535,Missouri,Street,# FL ,San Francisco,CA,94107,12000,3,37.75951,-122.3959,,2008,http://www.zillow.com/homedetails/535-Missouri-Street-FL-1ST-San-Francisco-CA-94107/2100674562_zpid/,Potrero Hill
453,http://photos2.zillowstatic.com/p_f/IS5uyw5ooyzcvt1000000000.jpg,445,Fulton,St,,San Francisco,CA,94102,5050,2,37.778195,-122.42404,,1992,http://www.zillow.com/homedetails/445-Fulton-St-San-Francisco-CA-94102/15078213_zpid/,Hayes Valley
454,http://photos3.zillowstatic.com/p_f/ISxb7dfa897lft0000000000.jpg,1635,Gough,St,APT 502,San Francisco,CA,94109,3195,1,37.78863,-122.4256,,1927,http://www.zillow.com/homedetails/1635-Gough-St-APT-502-San-Francisco-CA-94109/2100777318_zpid/,Lower Pacific Heights
456,http://photos3.zillowstatic.com/p_f/ISh7hpqkjo6j1x0000000000.jpg,366,Cumberland,St,,San Francisco,CA,94114,5900,3,37.758911,-122.431865,,1910,http://www.zillow.com/homedetails/366-Cumberland-St-San-Francisco-CA-94114/15145132_zpid/,Eureka Valley - Dolores Heights - Castro
458,http://photos2.zillowstatic.com/p_f/IShnl705yxb3gk0000000000.jpg,400,Spear,St,APT 203,San Francisco,CA,94105,3995,1,37.78872,-122.3894,,1996,http://www.zillow.com/homedetails/400-Spear-St-APT-203-San-Francisco-CA-94105/2100670877_zpid/,South Beach
460,http://photos1.zillowstatic.com/p_f/ISxn08gmuvoesx1000000000.jpg,2414,Jones,Street,# FL 2ND,San Francisco,CA,94133,3495,1,37.8036,-122.416,,1950,http://www.zillow.com/homedetails/2414-Jones-Street-FL-2ND-San-Francisco-CA-94133/2105500115_zpid/,Russian Hill
462,"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.749078,-122.450109/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",300,Holyoke,St,,San Francisco,CA,94134,4250,3,37.72734,-122.4092,,1928,http://www.zillow.com/homedetails/300-Holyoke-St-San-Francisco-CA-94134/2105127917_zpid/,Portola
465,"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.791155,-122.395826/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",1565,Washington,St,,San Francisco,CA,94109,3145,1,37.79327,-122.4189,,3000,http://www.zillow.com/homedetails/1565-Washington-St-San-Francisco-CA-94109/2113852081_zpid/,Nob Hill
466,http://photos2.zillowstatic.com/p_f/ISp9wkt413h7010000000000.jpg,2755,38th,Ave,,San Francisco,CA,94116,3525,2,37.735507,-122.495918,,1948,http://www.zillow.com/homedetails/2755-38th-Ave-San-Francisco-CA-94116/15125965_zpid/,Outer Parkside
469,http://photos2.zillowstatic.com/p_f/ISptby99ufjb920000000000.jpg,2933,Yorba,St,,San Francisco,CA,94116,4400,3,37.734426,-122.498255,,1953,http://www.zillow.com/homedetails/2933-Yorba-St-San-Francisco-CA-94116/15126276_zpid/,Outer Parkside
384,http://photos2.zillowstatic.com/p_f/ISp9goiwfsb1000000000.jpg,2040,Franklin,St,,San Francisco,CA,94109,4675,2,37.793519,-122.424316,,1966,http://www.zillow.com/homedetails/2040-Franklin-St-APT-802-San-Francisco-CA-94109/15073825_zpid/,Pacific Heights
387,http://photos2.zillowstatic.com/p_f/ISdo72u7xqf6nn1000000000.jpg,325,Berry,St,APT 710,San Francisco,CA,94158,5000,1,37.773354,-122.396099,,2007,http://www.zillow.com/homedetails/325-Berry-St-APT-710-San-Francisco-CA-94158/82786569_zpid/,South of Market
472,http://photos1.zillowstatic.com/p_f/ISl6zdu38hysi81000000000.jpg,667,Ofarrell,St,APT 4,San Francisco,CA,94109,1895,Studio,37.78526,-122.4156,,1909,http://www.zillow.com/homedetails/667-Ofarrell-St-APT-4-San-Francisco-CA-94109/2101657507_zpid/,Tenderloin
474,http://photos2.zillowstatic.com/p_f/IS5ytvkcttnudx1000000000.jpg,525,Hyde,St,APT 3,San Francisco,CA,94109,1895,Studio,37.78571,-122.4166,,3000,http://www.zillow.com/homedetails/525-Hyde-St-APT-3-San-Francisco-CA-94109/2101081030_zpid/,Tenderloin
476,http://photos1.zillowstatic.com/p_f/ISl6r7gakxujki1000000000.jpg,3130,Broderick,St,APT 102,San Francisco,CA,94123,3400,Studio,37.79928,-122.4442,,3000,http://www.zillow.com/homedetails/3130-Broderick-St-APT-102-San-Francisco-CA-94123/2101813323_zpid/,Marina
478,http://photos2.zillowstatic.com/p_f/IStg0csdcv1y3i0000000000.jpg,2109,Jones,St,,San Francisco,CA,94133,5300,2,37.80073,-122.416,,3000,http://www.zillow.com/homedetails/2109-Jones-St-San-Francisco-CA-94133/2101660933_zpid/,Russian Hill
480,http://photos1.zillowstatic.com/p_f/ISx3915h12y1o30000000000.jpg,1771,Sutter,St,,San Francisco,CA,94115,4500,1,37.7864,-122.429,,3000,http://www.zillow.com/homedetails/1771-Sutter-St-San-Francisco-CA-94115/2105968008_zpid/,Lower Pacific Heights
482,http://photos3.zillowstatic.com/p_f/IShz6klqgxn3x21000000000.jpg,2672,Great,Hwy,,San Francisco,CA,94116,4200,3,37.736713,-122.506028,,1950,http://www.zillow.com/homedetails/2672-Great-Hwy-San-Francisco-CA-94116/15124516_zpid/,Outer Parkside
484,http://photos1.zillowstatic.com/p_f/ISpdj1h9n0t7qw1000000000.jpg,240,Lombard,St,,San Francisco,CA,94111,3150,1,37.80369,-122.4056,,1993,http://www.zillow.com/homedetails/240-Lombard-St-San-Francisco-CA-94111/2134448514_zpid/,Telegraph Hill
486,http://photos2.zillowstatic.com/p_f/IS5em046nbaoqg0000000000.jpg,4001,Ocean,Ave,,San Francisco,CA,94132,3995,3,37.732032,-122.48741,,1950,http://www.zillow.com/homedetails/4001-Ocean-Ave-San-Francisco-CA-94132/15197896_zpid/,Lakeshore
488,http://photos2.zillowstatic.com/p_f/IS5itkzezkrjkk1000000000.jpg,149,Mullen,Ave,,San Francisco,CA,94110,7900,4,37.746553,-122.408318,,1900,http://www.zillow.com/homedetails/149-Mullen-Ave-San-Francisco-CA-94110/15160319_zpid/,Bernal Heights
490,http://photos1.zillowstatic.com/p_f/ISxvqh3mm28h5v1000000000.jpg,2728,Gough,St,,San Francisco,CA,94123,4950,1,37.79861,-122.427013,,3000,http://www.zillow.com/homedetails/2728-Gough-St-San-Francisco-CA-94123/2133554337_zpid/,Cow Hollow
493,http://photos2.zillowstatic.com/p_f/IS5u6fdslnu98g0000000000.jpg,11,Divisadero,St,,San Francisco,CA,94117,4850,2,37.76755,-122.436726,,1907,http://www.zillow.com/homedetails/11-Divisadero-St-San-Francisco-CA-94117/15126954_zpid/,Buena Vista Park
495,http://photos3.zillowstatic.com/p_f/ISh32nz48wnpr21000000000.jpg,267,San Jose,Ave,APT 3,San Francisco,CA,94110,3695,2,37.7511,-122.4212,,3000,http://www.zillow.com/homedetails/267-San-Jose-Ave-APT-3-San-Francisco-CA-94110/2114077332_zpid/,Mission
496,http://photos1.zillowstatic.com/p_f/IS95iyxnz9p11e1000000000.jpg,399,Steiner,St,,San Francisco,CA,94117,2300,Studio,37.7726,-122.4324,,1912,http://www.zillow.com/homedetails/399-Steiner-St-San-Francisco-CA-94117/2107096376_zpid/,Hayes Valley
499,http://photos1.zillowstatic.com/p_f/IS9tw50icoxegd1000000000.jpg,683,San Jose,Ave,,San Francisco,CA,94110,7500,3,37.744397,-122.422209,,1900,http://www.zillow.com/homedetails/683-San-Jose-Ave-San-Francisco-CA-94110/15182557_zpid/,Bernal Heights
500,http://photos2.zillowstatic.com/p_f/IShfj42krok3os0000000000.jpg,4069,19th,St,,San Francisco,CA,94114,3400,1,37.759056,-122.434157,,1900,http://www.zillow.com/homedetails/4069-19th-St-San-Francisco-CA-94114/15145221_zpid/,Eureka Valley - Dolores Heights - Castro
