id,image_url,street_number,street_name,street_type,apt_number,city,state,zipcode,price,bedrooms,lat,long,walkscore,built,listing_url,neighborhood,crime_rate
290,http://photos2.zillowstatic.com/p_f/ISpd7k7d29hbc70000000000.jpg,626,Broderick,St,,San Francisco,CA,94117,3395,1,37.77602,-122.4397,94,3000,http://www.zillow.com/homedetails/626-Broderick-St-San-Francisco-CA-94117/2120658668_zpid/,North Panhandle,B
292,http://photos2.zillowstatic.com/p_f/ISpd3hamf46kjn1000000000.jpg,507,Haight,St,,San Francisco,CA,94117,3500,1,37.77204,-122.4307,95,3000,http://www.zillow.com/homedetails/507-Haight-St-APT-D-San-Francisco-CA-94117/2109171086_zpid/,Hayes Valley,C
294,http://photos2.zillowstatic.com/p_f/ISds2lg77y68kz0000000000.jpg,15,Harriet,St,,San Francisco,CA,94103,2880,1,37.779174,-122.407222,98,1921,http://www.zillow.com/homedetails/15-17-Harriet-St-San-Francisco-CA-94103/15147455_zpid/,South of Market,D
297,http://photos2.zillowstatic.com/p_f/IStg0sso9uk0lf1000000000.jpg,1040,Divisadero,St,,San Francisco,CA,94115,4275,2,37.77913,-122.4386,96,3000,http://www.zillow.com/homedetails/1040-Divisadero-St-San-Francisco-CA-94115/2100735274_zpid/,Western Addition,B
299,http://photos2.zillowstatic.com/p_f/IS5aj3xynivx6v1000000000.jpg,355,Laguna,St,,San Francisco,CA,94102,3500,Studio,37.77438,-122.426,97,3000,http://www.zillow.com/homedetails/355-Laguna-St-San-Francisco-CA-94102/2100678297_zpid/,Hayes Valley,C
301,http://photos3.zillowstatic.com/p_f/IStw8dj3jwt1lb1000000000.jpg,2066,Mcallister,St,,San Francisco,CA,94118,7900,6,37.777103,-122.446048,94,1900,http://www.zillow.com/homedetails/2064-2066-Mcallister-St-San-Francisco-CA-94118/15085164_zpid/,North Panhandle,B
303,http://photos2.zillowstatic.com/p_f/IShvb9ld95ewjg0000000000.jpg,6,Montague,Pl,,San Francisco,CA,94133,3550,1,37.800621,-122.404896,99,1900,http://www.zillow.com/homedetails/6-Montague-Pl-San-Francisco-CA-94133/15065761_zpid/,Telegraph Hill,B
306,http://photos1.zillowstatic.com/p_f/IS176kpmxrhbk50000000000.jpg,189,Mount Vernon,Ave,,San Francisco,CA,94112,4000,4,37.716806,-122.445826,81,1937,http://www.zillow.com/homedetails/189-Mount-Vernon-Ave-San-Francisco-CA-94112/15191587_zpid/,Outer Mission,B
308,http://photos2.zillowstatic.com/p_f/ISp12sgpz12kvx1000000000.jpg,2398,Broadway,St,# 2398,San Francisco,CA,94115,8000,3,37.79439,-122.4364,96,1898,http://www.zillow.com/homedetails/2398-Broadway-St-2398-San-Francisco-CA-94115/2100920439_zpid/,Pacific Heights,B
311,http://photos1.zillowstatic.com/p_f/ISdwhz41l526tk1000000000.jpg,443,Cole,St,,San Francisco,CA,94117,6250,3,37.77095,-122.450805,94,1900,http://www.zillow.com/homedetails/443-Cole-St-San-Francisco-CA-94117/59700229_zpid/,Haight-Ashbury,B
318,http://photos1.zillowstatic.com/p_f/ISlq6tylyrvvdl0000000000.jpg,335,23rd,Ave,APT 1,San Francisco,CA,94121,2400,1,37.78134,-122.4827,95,3000,http://www.zillow.com/homedetails/335-23rd-Ave-APT-1-San-Francisco-CA-94121/2104967094_zpid/,Central Richmond,B
320,http://photos3.zillowstatic.com/p_f/ISl28y4fg6rucf1000000000.jpg,1400,Mission,St,,San Francisco,CA,94103,3414,2,37.77522,-122.4161,97,2015,http://www.zillow.com/homedetails/1400-Mission-St-San-Francisco-CA-94103/2100594377_zpid/,South of Market,B
263,http://photos2.zillowstatic.com/p_f/IS5idg5cw6580c0000000000.jpg,2131,34th,Ave,,San Francisco,CA,94116,3700,2,37.7473,-122.492442,70,1940,http://www.zillow.com/homedetails/2131-34th-Ave-San-Francisco-CA-94116/15117307_zpid/,Parkside,A
334,http://photos3.zillowstatic.com/p_f/IShf3knmq0e7v31000000000.jpg,3757,Webster,St,# 2ND,San Francisco,CA,94123,3895,1,37.80546,-122.4358,86,3000,http://www.zillow.com/homedetails/3757-Webster-St-2ND-San-Francisco-CA-94123/2100938483_zpid/,Marina,B
336,http://photos3.zillowstatic.com/p_f/ISxvm29pj50kj70000000000.jpg,142,Gates,St,,San Francisco,CA,94110,6000,2,37.740967,-122.414061,84,1906,http://www.zillow.com/homedetails/142-Gates-St-San-Francisco-CA-94110/15161945_zpid/,Bernal Heights,B
338,http://photos1.zillowstatic.com/p_f/ISppg3uq82zqp30000000000.jpg,1050,Filbert,St,,San Francisco,CA,94133,13500,3,37.800718,-122.416858,95,1907,http://www.zillow.com/homedetails/1050-Filbert-St-San-Francisco-CA-94133/15065351_zpid/,Russian Hill,B
341,http://photos2.zillowstatic.com/p_f/ISdg92lr2hgr8h0000000000.jpg,300,3rd,St,APT 806,San Francisco,CA,94107,5700,2,37.783184,-122.399084,95,1990,http://www.zillow.com/homedetails/300-3rd-St-APT-806-San-Francisco-CA-94107/15147783_zpid/,Yerba Buena,B
343,http://photos2.zillowstatic.com/p_f/ISh71h1rn6j06d1000000000.jpg,1,Wilder,St,,San Francisco,CA,94131,4000,3,37.733751,-122.432085,86,1938,http://www.zillow.com/homedetails/1-Wilder-St-San-Francisco-CA-94131/15185423_zpid/,Glen Park,B
345,http://photos3.zillowstatic.com/p_f/IS52hsgi2a56fa1000000000.jpg,1360,Lombard,St,APT 203,San Francisco,CA,94109,4995,1,37.80146,-122.4239,94,3000,http://www.zillow.com/homedetails/1360-Lombard-St-APT-203-San-Francisco-CA-94109/2101079233_zpid/,Russian Hill,B
350,http://photos3.zillowstatic.com/p_f/IS5qbsjczyx2cc0000000000.jpg,809,Grafton,Ave,,San Francisco,CA,94112,4200,3,37.7198,-122.461491,77,1951,http://www.zillow.com/homedetails/809-Grafton-Ave-San-Francisco-CA-94112/15190509_zpid/,Ingleside,B
353,http://photos1.zillowstatic.com/p_f/IS17qf79qwmt010000000000.jpg,67,Ford,St,,San Francisco,CA,94114,4850,1,37.761627,-122.43202,98,1888,http://www.zillow.com/homedetails/67-Ford-St-San-Francisco-CA-94114/15144287_zpid/,Eureka Valley - Dolores Heights - Castro,C
355,http://photos1.zillowstatic.com/p_f/ISp1ys6zbibhns1000000000.jpg,1446,Washington,St,,San Francisco,CA,94109,3195,1,37.79385,-122.4171,95,3000,http://www.zillow.com/homedetails/1446-Washington-St-San-Francisco-CA-94109/2113102356_zpid/,Nob Hill,B
358,http://photos1.zillowstatic.com/p_f/ISl6v2vp3nsg0a1000000000.jpg,850,Powell,St,,San Francisco,CA,94108,3650,1,37.79286,-122.4089,99,3000,http://www.zillow.com/homedetails/850-Powell-St-San-Francisco-CA-94108/2105842747_zpid/,Nob Hill,B
360,http://photos3.zillowstatic.com/p_f/IS9tkcdvggvp8i0000000000.jpg,1909,Eddy,St,# 3,San Francisco,CA,94115,6250,3,37.7802,-122.439,95,1983,http://www.zillow.com/homedetails/1909-Eddy-St-3-San-Francisco-CA-94115/2121967155_zpid/,Anza Vista,B
362,http://photos3.zillowstatic.com/p_f/ISxv6yeq3819mk0000000000.jpg,201A,Ellsworth,St,,San Francisco,CA,94110,3900,2,37.74025,-122.4144,90,1912,http://www.zillow.com/homedetails/201A-Ellsworth-St-San-Francisco-CA-94110/2100825455_zpid/,Bernal Heights,B
402,http://photos1.zillowstatic.com/p_f/ISxrfajnqzy67b1000000000.jpg,267,Chenery,St,,San Francisco,CA,94131,4500,3,37.7375,-122.427,84,1911,http://www.zillow.com/homedetails/267-Chenery-St-San-Francisco-CA-94131/2100591469_zpid/,Glen Park,B
404,http://photos1.zillowstatic.com/p_f/ISx70tn0250org1000000000.jpg,88,King,Street,# FL 11TH,San Francisco,CA,94107,6000,2,37.78063,-122.3896,88,2000,http://www.zillow.com/homedetails/88-King-Street-FL-11TH-San-Francisco-CA-94107/2100797378_zpid/,South Beach,A
406,http://photos1.zillowstatic.com/p_f/ISp5dbytfg6a191000000000.jpg,188,Minna,St,,San Francisco,CA,94105,15000,3,37.786289,-122.401374,96,2005,http://www.zillow.com/homedetails/188-Minna-St-San-Francisco-CA-94105/69819218_zpid/,Yerba Buena,B
408,http://photos2.zillowstatic.com/p_f/IS4thozsku01000000000.jpg,840,Waller,St,APT 7,San Francisco,CA,94117,3750,1,37.7703,-122.4375,94,3000,http://www.zillow.com/homedetails/840-Waller-St-APT-7-San-Francisco-CA-94117/2124771570_zpid/,Buena Vista Park,B
411,http://photos2.zillowstatic.com/p_f/IStstub8o6sqy50000000000.jpg,2313,Webster,St,APT 5,San Francisco,CA,94115,4300,2,37.7922,-122.4331,96,3000,http://www.zillow.com/homedetails/2313-Webster-St-APT-5-San-Francisco-CA-94115/2100515390_zpid/,Pacific Heights,A
413,http://photos3.zillowstatic.com/p_f/IS95mt8g2uigqr0000000000.jpg,1233,Howard,St,APT 2I,San Francisco,CA,94103,4600,1,37.77562,-122.4118,95,3000,http://www.zillow.com/homedetails/1233-Howard-St-APT-2I-San-Francisco-CA-94103/2129793951_zpid/,South of Market,C
416,http://photos2.zillowstatic.com/p_f/IShr8c2xijfo0c1000000000.jpg,801,Minnesota,St,STE 8,San Francisco,CA,94107,3400,1,37.760185,-122.389945,89,1929,http://www.zillow.com/homedetails/801-Minnesota-St-STE-8-San-Francisco-CA-94107/80731554_zpid/,Central Waterfront - Dogpatch,B
421,http://photos2.zillowstatic.com/p_f/ISd0hxpc8n3fqg1000000000.jpg,2245,Larkin,St,APT 10,San Francisco,CA,94109,2895,Studio,37.79865,-122.421,97,3000,http://www.zillow.com/homedetails/2245-Larkin-St-APT-10-San-Francisco-CA-94109/2100514585_zpid/,Russian Hill,B
423,http://photos1.zillowstatic.com/p_f/ISlqasc7972aho1000000000.jpg,285,Texas,St,,San Francisco,CA,94107,4600,2,37.76292,-122.3955,93,1940,http://www.zillow.com/homedetails/285-Texas-St-San-Francisco-CA-94107/2100819610_zpid/,Potrero Hill,B
330,http://photos3.zillowstatic.com/p_f/ISxn4b57jxpmc20000000000.jpg,283,Cresta Vista,Dr,,San Francisco,CA,94127,5195,4,37.735618,-122.453705,41,1962,http://www.zillow.com/homedetails/283-Cresta-Vista-Dr-San-Francisco-CA-94127/15135888_zpid/,Westwood Highlands,A
428,http://photos3.zillowstatic.com/p_f/ISx7wt9ff2iztw1000000000.jpg,1,Hawthorne,St,,San Francisco,CA,94105,7500,1,37.78571,-122.39896,94,2010,http://www.zillow.com/homedetails/1-Hawthorne-15C-San-Francisco-CA-94105/2101421988_zpid/,Yerba Buena,B
437,http://photos1.zillowstatic.com/p_f/IS1jje7rzns6bq0000000000.jpg,821,Folsom,St,,San Francisco,CA,94107,5000,2,37.781385,-122.40136,96,2004,http://www.zillow.com/homedetails/821-Folsom-St-APT-115-San-Francisco-CA-94107/80741346_zpid/,Yerba Buena,C
439,http://photos3.zillowstatic.com/p_f/IS5uam9tit8as80000000000.jpg,57-61,Albion,St,,San Francisco,CA,94103,4900,3,37.76555,-122.423,98,3000,http://www.zillow.com/homedetails/57-61-Albion-San-Francisco-CA-94103/2100682402_zpid/,Mission,D
441,http://photos2.zillowstatic.com/p_f/IS5ytjnie02qv20000000000.jpg,2360,Pacific,Ave,APT 501,San Francisco,CA,94115,5750,2,37.7937,-122.4341,97,1929,http://www.zillow.com/homedetails/2360-Pacific-Ave-APT-501-San-Francisco-CA-94115/2101285868_zpid/,Pacific Heights,A
443,http://photos3.zillowstatic.com/p_f/ISx31fqs8is9od0000000000.jpg,153,Parker,Ave,,San Francisco,CA,94118,4995,3,37.78265,-122.454727,93,1904,http://www.zillow.com/homedetails/153-Parker-Ave-San-Francisco-CA-94118/122245423_zpid/,Jordan Park - Laurel Heights,B
445,http://photos3.zillowstatic.com/p_f/ISxfudyw4k55bu1000000000.jpg,1890,Washington,St,APT 503,San Francisco,CA,94109,3200,1,37.79305,-122.4243,98,1920,http://www.zillow.com/homedetails/1890-Washington-St-APT-503-San-Francisco-CA-94109/2100821773_zpid/,Pacific Heights,B
448,http://photos1.zillowstatic.com/p_f/ISdonafeclroq91000000000.jpg,148,Divisadero,St,APT A,San Francisco,CA,94117,4250,2,37.769702,-122.436443,95,1984,http://www.zillow.com/homedetails/148-Divisadero-St-APT-A-San-Francisco-CA-94117/15087373_zpid/,Buena Vista Park,B
450,http://photos1.zillowstatic.com/p_f/ISp9sttbwepx2i1000000000.jpg,1901,Pacific,Ave,,San Francisco,CA,94109,3000,1,37.79421,-122.4267,93,3000,http://www.zillow.com/homedetails/1901-Pacific-Ave-San-Francisco-CA-94109/2103505122_zpid/,Pacific Heights,B
455,http://photos2.zillowstatic.com/p_f/IStc9cz04kt2oh1000000000.jpg,412,Green,St,APT A,San Francisco,CA,94133,2550,Studio,37.80004,-122.4061,100,2012,http://www.zillow.com/homedetails/412-Green-St-APT-A-San-Francisco-CA-94133/2124214951_zpid/,Telegraph Hill,B
457,http://photos1.zillowstatic.com/p_f/IS9xvfuo722huc1000000000.jpg,123,S Lake Merced,Hls,,San Francisco,CA,94132,3800,3,37.709342,-122.483474,16,1975,http://www.zillow.com/homedetails/123-S-Lake-Merced-Hls-San-Francisco-CA-94132/15198406_zpid/,Lakeshore,A
459,http://photos3.zillowstatic.com/p_f/IS9h3jx9ahk4611000000000.jpg,4544,Fulton,St,,San Francisco,CA,94121,4650,2,37.77298,-122.48072,74,1924,http://www.zillow.com/homedetails/4544-Fulton-St-San-Francisco-CA-94121/15099359_zpid/,Central Richmond,B
461,http://photos1.zillowstatic.com/p_f/ISl67870gxz1v80000000000.jpg,400,Monterey,Blvd,APT 4,San Francisco,CA,94127,3200,2,37.73184,-122.4445,69,3000,http://www.zillow.com/homedetails/400-Monterey-Blvd-APT-4-San-Francisco-CA-94127/2120209708_zpid/,Sunnyside,A
463,http://photos2.zillowstatic.com/p_f/IS5a7utwcownt00000000000.jpg,579,Geary,St,UNIT 2,San Francisco,CA,94102,5995,2,37.78674,-122.4128,99,3000,http://www.zillow.com/homedetails/579-Geary-St-UNIT-2-San-Francisco-CA-94102/2104030762_zpid/,Tenderloin,D
467,http://photos3.zillowstatic.com/p_f/ISxn08k9fcti541000000000.jpg,42,States,St,,San Francisco,CA,94114,9000,3,37.76361,-122.436245,98,2001,http://www.zillow.com/homedetails/42-States-St-San-Francisco-CA-94114/59700322_zpid/,Corona Heights,C
468,http://photos2.zillowstatic.com/p_f/ISpx6lzxsmpkm50000000000.jpg,69,Jersey,St,,San Francisco,CA,94114,5400,2,37.750698,-122.426577,96,1924,http://www.zillow.com/homedetails/69-Jersey-St-San-Francisco-CA-94114/21698726_zpid/,Eureka Valley - Dolores Heights - Castro,B
471,http://photos3.zillowstatic.com/p_f/ISlikafqa3m5r41000000000.jpg,1877,8th,Ave,,San Francisco,CA,94122,3700,2,37.75339,-122.4646,54,3000,http://www.zillow.com/homedetails/1877-8th-Ave-San-Francisco-CA-94122/2101556731_zpid/,Inner Sunset,A
473,http://photos2.zillowstatic.com/p_f/IStkrn63qjrjy90000000000.jpg,1619,10th,Ave,,San Francisco,CA,94122,3900,3,37.758,-122.467,79,1978,http://www.zillow.com/homedetails/1619-10th-Ave-San-Francisco-CA-94122/2100687318_zpid/,Inner Sunset,A
475,http://photos1.zillowstatic.com/p_f/ISlqez0yc7k63q0000000000.jpg,1902,Filbert,St,,San Francisco,CA,94123,4200,1,37.798831,-122.431053,98,1920,http://www.zillow.com/homedetails/1902-Filbert-St-San-Francisco-CA-94123/119685526_zpid/,Cow Hollow,B
477,http://photos1.zillowstatic.com/p_f/ISxbvj4dklslso0000000000.jpg,4336,17th,St,,San Francisco,CA,94114,5990,3,37.7622,-122.441,91,3000,http://www.zillow.com/homedetails/4336-17th-St-San-Francisco-CA-94114/2104136254_zpid/,Corona Heights,B
479,http://photos2.zillowstatic.com/p_f/IS17eq73i1wtbm1000000000.jpg,5150,Diamond Heights,Blvd,APT 107B,San Francisco,CA,94131,3600,1,37.746441,-122.440418,70,1972,http://www.zillow.com/homedetails/5150-Diamond-Heights-Blvd-APT-107B-San-Francisco-CA-94131/15199016_zpid/,Diamond Heights,B
483,http://photos1.zillowstatic.com/p_f/IS1zb79zzysadh1000000000.jpg,2672,Great,Hwy,,San Francisco,CA,94116,4200,3,37.736713,-122.506028,52,1950,http://www.zillow.com/homedetails/2672-Great-Hwy-San-Francisco-CA-94116/15124516_zpid/,Outer Parkside,A
485,http://photos1.zillowstatic.com/p_f/IS1rdrzn4q8u471000000000.jpg,2133,Stockton,St,,San Francisco,CA,94133,2900,1,37.80542,-122.41029,98,3000,http://www.zillow.com/homedetails/2133-Stockton-St-San-Francisco-CA-94133/2113117800_zpid/,North Beach,B
487,http://photos2.zillowstatic.com/p_f/IS5eidjfxfhw5e0000000000.jpg,55,1/2 Lucy,St,,San Francisco,CA,94124,2750,2,37.72998,-122.393157,89,3000,http://www.zillow.com/homedetails/55-1-2-Lucy-St-San-Francisco-CA-94124/2100784055_zpid/,Bayview,B
426,http://photos3.zillowstatic.com/p_f/IS9x3idvhommgs1000000000.jpg,2195,Green,St,APT 3,San Francisco,CA,94123,5400,2,37.795975,-122.43503,96,1914,http://www.zillow.com/homedetails/2195-Green-St-APT-3-San-Francisco-CA-94123/15072386_zpid/,Pacific Heights,B
494,http://photos1.zillowstatic.com/p_f/ISx35qlb2e43i90000000000.jpg,557,Divisadero,St,,San Francisco,CA,94117,7500,3,37.7746,-122.438,95,1900,http://www.zillow.com/homedetails/557-Divisadero-St-San-Francisco-CA-94117/2109689475_zpid/,North Panhandle,B
497,http://photos2.zillowstatic.com/p_f/ISdsazodjf1mi90000000000.jpg,695,5th,St,,San Francisco,CA,94107,3995,1,37.775697,-122.397235,92,1999,http://www.zillow.com/homedetails/695-5th-St-T19-San-Francisco-CA-94107/80741543_zpid/,South of Market,C
501,http://photos3.zillowstatic.com/p_f/ISlulfdxlxqhvn1000000000.jpg,195,Bepler,St,,San Francisco,CA,94112,3350,2,37.708325,-122.464249,76,1986,http://www.zillow.com/homedetails/195-Bepler-St-San-Francisco-CA-94112/15196258_zpid/,Outer Mission,A
504,http://photos1.zillowstatic.com/p_f/IS1n6vejhr8u7u1000000000.jpg,1,Wilder,St,,San Francisco,CA,94131,4000,3,37.733751,-122.432085,86,1938,http://www.zillow.com/homedetails/1-Wilder-St-San-Francisco-CA-94131/15185423_zpid/,Glen Park,B
506,http://photos3.zillowstatic.com/p_f/IStwo1dzn1859m0000000000.jpg,2467,Pacific,Ave,,San Francisco,CA,94115,10495,4,37.792929,-122.435781,96,1911,http://www.zillow.com/homedetails/2467-Pacific-Ave-San-Francisco-CA-94115/15073426_zpid/,Pacific Heights,A
513,http://photos1.zillowstatic.com/p_f/IS1zfmjkk8t4rb1000000000.jpg,285,Paris,St,# A,San Francisco,CA,94112,2750,2,37.72406,-122.4328,90,3000,http://www.zillow.com/homedetails/285-Paris-St-A-San-Francisco-CA-94112/2100598156_zpid/,Excelsior,C
515,http://photos3.zillowstatic.com/p_f/IS9ptkiabrfvl51000000000.jpg,4001,Ocean,Ave,,San Francisco,CA,94132,3995,3,37.732032,-122.48741,73,1950,http://www.zillow.com/homedetails/4001-Ocean-Ave-San-Francisco-CA-94132/15197896_zpid/,Lakeshore,A
517,http://photos3.zillowstatic.com/p_f/IS9phr7xm2ejv91000000000.jpg,2539,Lombard,St,,San Francisco,CA,94123,5995,3,37.7986,-122.443,94,1940,http://www.zillow.com/homedetails/2539-Lombard-St-San-Francisco-CA-94123/2100916339_zpid/,Cow Hollow,B
519,http://photos2.zillowstatic.com/p_f/IS1f0973ohmrju1000000000.jpg,201,Telegraph Hill,Blvd,,San Francisco,CA,94133,4600,2,37.80285,-122.4068,97,3000,http://www.zillow.com/homedetails/201-Telegraph-Hill-Blvd-San-Francisco-CA-94133/2102330593_zpid/,Telegraph Hill,B
524,http://photos3.zillowstatic.com/p_f/IStgwkkyks67761000000000.jpg,300,Holyoke,St,,San Francisco,CA,94134,4250,3,37.72734,-122.4092,81,1928,http://www.zillow.com/homedetails/300-Holyoke-St-San-Francisco-CA-94134/2105127917_zpid/,Portola,B
530,http://photos3.zillowstatic.com/p_f/IS5ip1u2mrov0b1000000000.jpg,3637,18th,St,APT 1,San Francisco,CA,94110,6200,3,37.761289,-122.424587,97,1999,http://www.zillow.com/homedetails/3637-18th-St-APT-1-San-Francisco-CA-94110/15144652_zpid/,Mission,D
532,http://photos3.zillowstatic.com/p_f/ISxrz98uqgdz991000000000.jpg,2971,Washington,St,,San Francisco,CA,94115,7900,3,37.7903,-122.442,92,3000,http://www.zillow.com/homedetails/2971-Washington-St-San-Francisco-CA-94115/2101572777_zpid/,Pacific Heights,A
535,http://photos3.zillowstatic.com/p_f/ISxvyjmcg1bf530000000000.jpg,1700,California,St,,San Francisco,CA,94109,4995,2,37.79051,-122.4231,98,1987,http://www.zillow.com/homedetails/1700-California-St-San-Francisco-CA-94109/2103912957_zpid/,Pacific Heights,B
536,http://photos2.zillowstatic.com/p_f/ISdcen1h544szm0000000000.jpg,3822,19th,St,APT 5,San Francisco,CA,94114,4595,2,37.75973,-122.4288,92,3000,http://www.zillow.com/homedetails/3822-19th-St-APT-5-San-Francisco-CA-94114/2103089741_zpid/,Eureka Valley - Dolores Heights - Castro,C
539,http://photos3.zillowstatic.com/p_f/ISxzd6x0z61cnt1000000000.jpg,1448,Sacramento,St,,San Francisco,CA,94109,6000,3,37.7921,-122.417,97,1908,http://www.zillow.com/homedetails/1448-Sacramento-St-San-Francisco-CA-94109/2134476978_zpid/,Nob Hill,C
547,http://photos3.zillowstatic.com/p_f/IS9tof24gsf0lx1000000000.jpg,1086,Post,St,APT 315,San Francisco,CA,94109,2150,Studio,37.786941,-122.419731,99,1926,http://www.zillow.com/homedetails/1086-Post-St-APT-315-San-Francisco-CA-94109/2111376965_zpid/,Downtown,C
549,http://photos2.zillowstatic.com/p_f/IShnttqqo9mxnu0000000000.jpg,444,Francisco,St,APT 104,San Francisco,CA,94133,3950,1,37.804975,-122.41256,98,1981,http://www.zillow.com/homedetails/444-Francisco-St-APT-104-San-Francisco-CA-94133/64969765_zpid/,North Beach,B
552,http://photos3.zillowstatic.com/p_f/ISlmby628k7xy60000000000.jpg,181,Marina,Blvd,,San Francisco,CA,94123,18000,4,37.805562,-122.435203,83,1936,http://www.zillow.com/homedetails/181-Marina-Blvd-San-Francisco-CA-94123/15069679_zpid/,Marina,B
492,http://photos1.zillowstatic.com/p_f/ISp1m72kgqbnfi0000000000.jpg,1037,S Van Ness,Ave,,San Francisco,CA,94110,5400,3,37.756543,-122.41663,98,1900,http://www.zillow.com/homedetails/1037-S-Van-Ness-Ave-San-Francisco-CA-94110/114313982_zpid/,Mission,C
557,http://photos1.zillowstatic.com/p_f/ISpl1xva5h27t50000000000.jpg,701,Minna,St,,San Francisco,CA,94103,5250,2,37.77671,-122.4127,95,1999,http://www.zillow.com/homedetails/701-Minna-St-San-Francisco-CA-94103/2105116328_zpid/,South of Market,C
559,http://photos2.zillowstatic.com/p_f/IS1nig3a3hd21p1000000000.jpg,1651,Larkin,St,,San Francisco,CA,94109,2375,Studio,37.79321,-122.4198,99,3000,http://www.zillow.com/homedetails/1651-Larkin-St-San-Francisco-CA-94109/2100599470_zpid/,Nob Hill,B
561,http://photos3.zillowstatic.com/p_f/IShfzo442qci4e1000000000.jpg,2378-2380,22ND,Ave,,San Francisco,CA,94116,3800,3,37.743343,-122.478603,91,1925,http://www.zillow.com/homedetails/2378-2380-22ND-Ave-San-Francisco-CA-94116/15120438_zpid/,Parkside,B
571,http://photos2.zillowstatic.com/p_f/IShbky2063vaez0000000000.jpg,2450,Union,St,APT 104,San Francisco,CA,94123,4695,1,37.79684,-122.4397,96,3000,http://www.zillow.com/homedetails/2450-Union-St-APT-104-San-Francisco-CA-94123/2100663734_zpid/,Cow Hollow,B
573,http://photos2.zillowstatic.com/p_f/IS5yp4lnn9rwb10000000000.jpg,3923,California,St,# 1,San Francisco,CA,94118,4390,2,37.785371,-122.460056,93,1890,http://www.zillow.com/homedetails/3923-California-St-1-San-Francisco-CA-94118/89237792_zpid/,Inner Richmond,B
575,http://photos3.zillowstatic.com/p_f/IS91nfn5zwvxwu0000000000.jpg,1414,Kansas,St,,San Francisco,CA,94107,2695,1,37.75155,-122.4025,88,3000,http://www.zillow.com/homedetails/1414-Kansas-St-San-Francisco-CA-94107/2107603943_zpid/,Potrero Hill,C
577,http://photos3.zillowstatic.com/p_f/ISl6fuhdt2j4i30000000000.jpg,4319,Cesar Chavez,St,,San Francisco,CA,94131,4290,2,37.74689,-122.4364,82,1908,http://www.zillow.com/homedetails/4319-Cesar-Chavez-St-San-Francisco-CA-94131/2100672728_zpid/,Noe Valley,B
579,http://photos1.zillowstatic.com/p_f/ISp98uk1kgqra71000000000.jpg,242,Moscow,St,,San Francisco,CA,94112,4450,3,37.723801,-122.426048,63,1949,http://www.zillow.com/homedetails/242-Moscow-St-San-Francisco-CA-94112/15169105_zpid/,Excelsior,B
581,http://photos3.zillowstatic.com/p_f/IShvne5ub43ft51000000000.jpg,340,6th,St,UNIT 303,San Francisco,CA,94103,5950,2,37.777801,-122.405227,95,2008,http://www.zillow.com/homedetails/340-6th-St-UNIT-303-San-Francisco-CA-94103/80741391_zpid/,South of Market,D
583,http://photos2.zillowstatic.com/p_f/IS17ypsimamm4i1000000000.jpg,1366,Turk,St,# FILLMORE,San Francisco,CA,94115,4650,2,37.78079,-122.4315,96,2003,http://www.zillow.com/homedetails/1366-Turk-St-FILLMORE-San-Francisco-CA-94115/2100689381_zpid/,Western Addition,C
588,http://photos3.zillowstatic.com/p_f/ISl2kzla1o9ri91000000000.jpg,1483,Sutter,St,APT 505,San Francisco,CA,94109,4300,2,37.78675,-122.424235,98,1993,http://www.zillow.com/homedetails/1483-Sutter-St-APT-505-San-Francisco-CA-94109/15076354_zpid/,Van Ness - Civic Center,C
591,http://photos3.zillowstatic.com/p_f/IShz6kp9i683ru0000000000.jpg,265,N Point,St,APT 2550,San Francisco,CA,94133,3450,Studio,37.80679,-122.4115,96,3000,http://www.zillow.com/homedetails/265-N-Point-St-APT-2550-San-Francisco-CA-94133/2100600839_zpid/,North Waterfront,B
593,http://photos3.zillowstatic.com/p_f/ISt863r08vnm0n0000000000.jpg,1990,Green,St,APT 605,San Francisco,CA,94123,7000,2,37.796848,-122.431823,98,1926,http://www.zillow.com/homedetails/1990-Green-St-APT-605-San-Francisco-CA-94123/15072008_zpid/,Cow Hollow,A
595,http://photos2.zillowstatic.com/p_f/IShbky2063vaez0000000000.jpg,275,Telegraph Hill,Blvd,APT 3,San Francisco,CA,94133,3500,1,37.80332,-122.4068,97,1950,http://www.zillow.com/homedetails/275-Telegraph-Hill-Blvd-APT-3-San-Francisco-CA-94133/2100491964_zpid/,Telegraph Hill,B
597,http://photos3.zillowstatic.com/p_f/ISlainhcyn4yqa1000000000.jpg,160,Mallorca,Way,APT 3,San Francisco,CA,94123,3575,1,37.80247,-122.4374,96,1938,http://www.zillow.com/homedetails/160-Mallorca-Way-APT-3-San-Francisco-CA-94123/2101865398_zpid/,Marina,B
161,http://photos1.zillowstatic.com/p_f/IS1vk3l39z1oq80000000000.jpg,1327,7th,Ave,,San Francisco,CA,94122,4850,3,37.763431,-122.464167,98,2009,http://www.zillow.com/homedetails/1327-7th-Ave-San-Francisco-CA-94122/96020688_zpid/,Inner Sunset,A
316,http://photos2.zillowstatic.com/p_f/IStk3pnmtniwjj1000000000.jpg,275,Turk,St,,San Francisco,CA,94102,1795,Studio,37.78258,-122.4135,98,3000,http://www.zillow.com/homedetails/275-Turk-St-APT-101-San-Francisco-CA-94102/2101725310_zpid/,Tenderloin,D
